,osm_type,osm_id,internal_id,query,latlong_score,name_score,name_has_substring,categories_score,address_score,addr_has_substring,confidence
0,way,154470603,0x130e44cd6e20475f:0x671441b8dc03be60,Kalkara,0.005437296377917098,0.2,False,0.0,0.5,False,0.48498426783675525
1,node,5896564791,0x130e45014da2fa03:0xf743a120b9194c06,"Spar, Triq Tigné",2.810427013705709e-05,0.53,True,1.0,0.46,False,0.7819999268801038
2,node,2471609507,0x130e4501edfb329b:0x9edcdba888218c47,"Bayview Hotel & Apartments, The Strand 143, Sliema",0.0002806717834069169,0.3,False,1.0,0.59,False,0.6194991957236649
3,node,6222651588,0x130e450a6e7438bd:0x5af47e8f69212d52,"David Hardware Store, Triq Carlo Manche",2.3195258135684734e-05,1.0,False,0.22,0.32,False,0.7379999410911782
4,node,6635172974,0x130e451ad5f0c673:0x1973502978d5c025,"Chef Lee, Triq d'Argens",4.9848570692360205e-05,1.0,False,1.0,0.48,True,0.8739998639326362
5,relation,12634993,0x130e451d009c771d:0x1cf6ec5b812ebc75,"Consulate General of Austria, Vjal Sir Temi Zammit 8, XBX 1011, Ta' Xbiex",3.628162693178846e-05,0.83,False,1.0,0.75,False,0.7864999032075142
6,node,7442975758,0x130e451fb816909b:0xd8a592326a69a444,"111 Art Gallery, Triq il-Gnien 38/40, GZR1411, Gzira",1.502830662589469e-05,1.0,False,1.0,0.54,False,0.8269999647336456
7,way,532280196,0x130e4524d863accb:0x59b5320a6f75ae7b,Triq Tigné,0.0017449258879211013,0.15,False,0.0,0.32,False,0.46099495686173525
8,node,6762940584,0x130e4525313284cd:0x74fab348121af42f,"HB mini market, Mattew Pulis Street, Sliema",0.00025514862335208427,0.62,True,0.24,0.75,False,0.747499269610534
9,way,339461449,0x130e4525391b83bd:0x8e64cfd286b0304a,"Rocca Nettuno Suites, Mattew Pulis Street, SLM 3052, Sliema",0.00013065754894441258,0.82,True,0.84,0.88,False,0.8739996299991266
10,node,4520210790,0x130e4525449b1c9b:0xc30141cdbc076c0b,"Bonavia Offset Printers, Ix-Xatt ta' Tigné",0.00012100037190030135,1.0,False,0.27,0.31,False,0.7424996579556404
11,node,6652710861,0x130e45256229dd63:0xba4f9dfa3c3a1be5,"Balance Bowl, Triq Ix-Xatt 182",7.675708436607626e-05,1.0,False,1.0,0.57,False,0.8284997860353137
12,node,6029375986,0x130e4525648b1189:0x8450119c56aa52ae,"Terrace Restaurant Sliema, Ix-Xatt ta' Tigné",3.9407740356130735e-05,0.77,False,1.0,0.39,False,0.750499894157744
13,node,5895898460,0x130e4525a369b70b:0x97db04184cc49842,"Cibo, Piazza Tigné",5.324546929098026e-05,0.47,True,1.0,0.56,False,0.7689998540989713
14,node,6586848918,0x130e4525bf41cc0b:0x4991ff29c2de2b0f,"Medirect Bank, Tigné Point",0.00010901967712282928,0.76,True,1.0,0.35,True,0.8954996926384943
15,way,552460832,0x130e4525c08821e7:0xfd04990cc39f6023,"The Centre, Pjazza Tigné, TPO 0001, Tas-Sliema",0.00035337642623187876,0.56,True,0.4,0.71,False,0.7434989852513557
16,way,279285695,0x130e45281d8647c5:0x745ad38ee242c917,Valletta,0.00373602477571694,0.18,False,0.0,0.62,False,0.48498919283946096
17,node,7837644686,0x130e45295846ccc1:0xac677a191ebb463f,"Di Carafa, Triq l-Ifran",0.00010448282155463191,1.0,False,1.0,0.22,False,0.8109997057722149
18,node,5056882129,0x130e4529d6bd8bf9:0x9414dd60422fd879,"St Elmo Bastion, Mediterranean Street, Valletta",0.00012879037230746838,0.34,False,0.09,0.64,False,0.5429996354044071
19,node,5420985023,0x130e452a1b8f40f3:0xa794cd316ad426a7,"Entrance Holy Infirmary, Triq l-Isptar, VLT 1645",0.0005301845904958088,0.44,False,0.45,0.66,False,0.6099984734102798
20,node,4344290323,0x130e452a28c84043:0xfb630125479dcb9c,"Elia Greek Cuisine, Merchant Steet 73",1.2076837337159839e-05,1.0,False,1.0,0.64,False,0.8319999732778393
21,node,2803079339,0x130e452a2f229afd:0xc9792ad7fa2cb56d,"Russian Cultural Centre, Triq il-Merkanti 36, Valletta",0.0013090885989874477,0.66,False,0.24,0.76,False,0.6599962185649368
22,node,4344230293,0x130e452a33ef23e5:0x7704fa4b63525d64,"Nenu The Artisan Baker, St. Dominic Street 143",4.057647101448855e-05,1.0,False,1.0,0.62,False,0.8309998907743914
23,node,4485100698,0x130e452a37c5225b:0x5b3ba2a35595bfd0,"A Modo Mio, St. Dominic Street 9",0.0008345181244310504,1.0,False,1.0,0.33,False,0.8164975923966449
24,node,5643807921,0x130e452a68074041:0xec17deceef42f2b7,"Valletta St. Paul’s AFT, Triq il-Mediterran",6.80254364195355e-05,1.0,False,1.0,0.37,False,0.8184998113125178
25,node,4502588191,0x130e452b5106ec25:0x186ba7fecf58a6c0,"IMS Ltd, Triq L Zamenhof",0.00011229185188838806,1.0,False,0.46,0.67,False,0.7794996831658918
26,way,55064408,0x130e452b5e2e0531:0x5fa8dd8238dbdda,"Ta' Giezu Church, St. Ursula Street, Valletta",0.00011702008477932905,1.0,False,0.55,0.57,False,0.7834996694781539
27,node,6594723085,0x130e452b78a28857:0x1815439193f606a3,"Bottega, Triq il-Merkanti 200",8.311708609199417e-05,0.82,True,1.0,0.47,False,0.8694997676237762
28,node,4487387089,0x130e452b78c8a76f:0xebd4cc4b86631a56,"The Submarine, Triq Il-Merkanti 43",0.0001334058844296859,1.0,False,1.0,0.51,False,0.8254996220429839
29,node,5041166921,0x130e452b7de383e1:0xac21e5c0dea94e62,"LaPira Maltese Kitchen, Triq il-Merkanti 35",0.00012060567980090955,0.8,False,1.0,0.41,False,0.7604996590982326
30,node,5107239721,0x130e452b9e9e6ec3:0x7c7f127eb83fc9b7,"Lot Sixty One, old theatre street",0.00011524729932122682,0.62,True,1.0,0.57,True,0.8644996746101816
31,way,31232775,0x130e452b9f345ae7:0x607f3a89002bd73b,"Is-Suq Tal-Belt, Triq il-Merkanti, Valletta",3.5341334317319975e-05,0.59,True,0.61,0.77,False,0.7764999059295628
32,node,5660926721,0x130e452b9fee8ae3:0x5883140c56f25a4b,"Paulos Valetta, Triq San Pawl 237",9.88886747813792e-05,0.97,False,0.25,0.48,False,0.7399997219666826
33,node,7815132785,0x130e452ba43b7e4d:0x8a159e865cbc8714,"Beati Paoli Restaurant, Triq San Pawl 240",2.9228924031046457e-05,1.0,False,1.0,0.48,False,0.8239999236243488
34,node,2471616059,0x130e452bac86bcf9:0x6edb45afe04cef3d,"Luciano Al Porto Boutique, St. Ursula Street 255, 1111, Valletta",0.0026186255879749026,0.45,False,0.36,0.87,False,0.614492427592816
35,node,6621238959,0x130e452bad2dec77:0xca272279967b191a,"Palazzo Consiglia, Triq Saint Ursula 102",0.00011491392430799111,1.0,False,1.0,0.49,False,0.8244996755752673
36,node,4437361510,0x130e452baf36e9e3:0xadc455deae33dd1c,"Uptown Mini Market, Archbishop Street 12",5.8421656946710805e-05,1.0,False,0.24,0.62,False,0.7549998391144515
37,node,2471616058,0x130e452bb7b7f60d:0x352ddc7390d2a56f,"Luciano Valletta Boutique, Merchants Street 21, 1010, Vallettaa",0.00014725053480189892,0.78,True,1.0,0.75,False,0.8714995819641743
38,node,5084247925,0x130e452bb8e66aa7:0xad45f4775deeabbe,"The Saint John, Triq il-Merkanti 176",0.00017670455568609953,0.61,True,0.77,0.62,True,0.8409994966978759
39,node,5084236525,0x130e452bb8fb74d5:0x20d64ac17301d6d9,"Cheeky Monkey Gastropub, Triq il-Merkanti 175",0.00012901224748169572,0.84,True,0.81,0.59,False,0.8624996347621018
40,node,837347119,0x130e452bb91e16c5:0xd9bf7ca5ec1b6123,"La Mère, Merchant st 174",0.00018559331884656922,0.52,True,1.0,0.65,False,0.7884994709658394
41,node,5095181824,0x130e452bb97510b1:0xb593b5f456b31206,"Tuk tuk, Triq il-Merkanti 174, VLT 1174",9.440683238206203e-05,0.32,False,1.0,0.72,False,0.6319997349411459
42,node,837638770,0x130e452bbf00ed6d:0x1c26b325683b33f5,"The Pub, Triq l-Arcisqof 136",3.2033888306215765e-05,1.0,False,1.0,0.55,False,0.8274999155042716
43,node,4692258789,0x130e452bd621ab85:0x3c4f34e8cd1c7caf,"Gugar Hangout & Bar, Triq ir-Repubblika 89",0.00026446115026649176,1.0,False,0.65,0.52,False,0.7909992426517463
44,way,33506558,0x130e452bd7466203:0xe90c79e40e64ff6b,"Casa Rocca Piccola, Republic Street 74, VLT 05, Valletta",6.789310611923738e-05,1.0,False,0.8,0.79,False,0.8194998116956004
45,node,387211864,0x130e452be9558a67:0x24a0415c17bdd953,"Margo's, Republic Street, Valletta",0.00018296209989966002,0.56,True,1.0,0.78,False,0.8069994785829421
46,node,7800564286,0x130e452beeaf5631:0xff2b189775c5b0fe,Triq l-Arċisqof,0.0018864829922368449,0.12,False,0.0,0.28,False,0.4499945470687775
47,node,5484418621,0x130e452bfa99a8cf:0x646d1b61259ddfbe,"Aaron's Kitchen, Strait Street",0.00013341101903708837,1.0,False,1.0,0.36,False,0.8179996220281197
48,node,4262863432,0x130e452c0af4cc6b:0xa4b0115c9d82e27b,"Yard 32 Gin & Tapas Bar, Strait Street 32, Valletta",0.00012154377812027387,1.0,False,0.2,0.66,False,0.7529996563825366
49,node,3257222384,0x130e452c0e862a6b:0x91d9f0bf1787d5cf,"67 Kapitali, Triq l-Ifran 67",8.200390234793016e-05,1.0,False,0.5,0.48,False,0.7739997708463264
50,node,6366690586,0x130e452c100f0453:0xe2ed20575bb42a4c,"Taproom, Triq tat-Teatru l-Antik 53a",8.153146631784327e-05,1.0,False,1.0,0.59,False,0.829499772213979
51,node,2515143942,0x130e452c434c1693:0xf496d0a6dc3d6a47,"Fenech & Fenech Advocates, Old Bakery Street 198, VLT 1455, Valletta",0.00011351902924173337,1.0,False,0.36,0.97,False,0.7844996796133421
52,node,2515143943,0x130e452c5ca839ef:0x8350c21f0515802d,"Fenlex Corporate Services, St. John's Street 85, VLT 1165, Valletta",4.34070270816533e-05,0.39,True,1.0,0.81,False,0.7574998825802286
53,node,5608745259,0x130e452c608631e1:0x93984bd1afcf7e88,"D'Amato Records, Triq San Ġwann 98",5.671446023537112e-05,1.0,False,1.0,0.53,False,0.8264998440566066
54,node,3562202756,0x130e452c6a18d209:0x803cfc3b679ae3c3,"Capt. A. Caruana, Triq l-Ifran 186, Valletta",6.493080932826768e-05,0.48,True,0.24,0.55,False,0.6954998202711384
55,node,4910243623,0x130e452c6de66a1f:0xd57a6e8d56d8653b,"Palazzo Preca Restaurant, Strait Street 54",0.00021337771673541687,1.0,False,1.0,0.59,True,0.879499390532924
56,node,5086797121,0x130e452c6e948a8b:0x97581ca2c3a8af22,"Wild Honey, Triq Santa Luċija 127",4.369725391888406e-05,1.0,False,1.0,0.53,False,0.8264998817400525
57,node,3354224381,0x130e452c6fe6e9d3:0xb4f3f44b72c27ea5,"Agenda Bookshop, Triq ir-Repubblika, Valletta",0.00014844325515330848,1.0,False,1.0,0.68,False,0.8339995785113742
58,node,7190224600,0x130e452c7bbbbcf1:0xb1bedafc79138cb5,"Treasures by Inspire, Triq il-Qaliet, Marsaskala",0.06193002131131252,0.83,True,1.0,0.42,False,0.8698207273281201
59,way,23352829,0x130e452c8056706d:0x679f27f1631ed8cf,"St. John's Co-Cathedral, Triq San Ġwann, VLT 10, Valletta",0.00019286332975053776,1.0,False,0.92,0.68,False,0.8259994499199209
60,node,4857758427,0x130e452c82171b8d:0xbd83fc344f2b874a,"HSBC, Triq il-Merkanti 32, VLT 1173",1.771327185943785e-05,0.62,True,1.0,0.51,False,0.811499956960953
61,node,2471612970,0x130e452c8ad9bdff:0xf19d98b6077ba86b,"King's Own Band Club Bar & Restaurant, Triq Ir-Repubblika, 1112, Valletta",8.21540625890087e-05,0.95,False,0.63,0.68,False,0.7819997704116282
62,node,2471403243,0x130e452c8f05cc81:0xaa0ea7d9e1bb607,"San Giovanni, St. John's Square, Valletta",0.00020148458998124058,0.36,False,0.0,0.56,False,0.5359994249622776
63,node,5097073246,0x130e452c92e2f92b:0xad9766e47a4d6aa5,"Reno's Caffe, Triq San Żakkarija 10",0.0001845978331400274,1.0,False,0.25,0.38,False,0.7439994738476661
64,node,4446726489,0x130e452c9eeb21eb:0x3826d09ea44f52af,"Vino's Café Bar, Triq San Gwann 19",3.587659404429219e-05,0.97,False,1.0,0.69,False,0.8254999043800418
65,node,3756907165,0x130e452cbaf08fdf:0x60bcb8620bad68d7,"MCVS, Melita Street 181, VLT1129, Valletta",8.285221783436867e-05,0.14,False,0.4,0.63,False,0.513499768390542
66,node,4475397790,0x130e452cbbcc85dd:0x50f99778aa930256,"Chocolate District, Triq Melita 13",4.9573480814086436e-05,1.0,False,0.67,0.47,False,0.7904998647289924
67,way,30382084,0x130e452cd66a6365:0x5c9f84ed5a3ff213,"St. James Cavalier, Pjazza Kastilja, VLT 1060, Valletta",3.706277519181301e-05,0.25,False,0.61,0.69,False,0.570499900946172
68,node,7800764385,0x130e452ce5948031:0x8168f2ac29bd95a0,"APS Bank, Triq ir-Repubblika 17, VLT 1111, Valletta",1.6604818584604986e-05,0.64,True,1.0,0.85,False,0.8344999601698089
69,node,4194511589,0x130e452cf37495c3:0xc6fc694854de4712,"Amorino, Triq Ir-Repubblika 36",0.00014544321916177075,0.61,True,1.0,0.47,False,0.8064995871961634
70,node,5096996021,0x130e452cfc074d55:0x133a420671050e78,"Museum Cafe, Triq Melita 24",4.3628660305322176e-05,1.0,False,0.25,0.47,False,0.7484998819386238
71,node,2456287632,0x130e452cfc75cf81:0xbe660a69bc218c15,"The Rock Trading Ltd, Melita Street 60/2",0.0004149857828907746,1.0,False,1.0,0.44,False,0.8219988068987353
72,node,7834571085,0x130e452d1055be35:0xc352213511c7bd26,"The ordnance Pub, Triq l-Ordinanza",5.217710225930005e-05,0.65,False,0.2,0.48,False,0.6389998571917818
73,way,30596392,0x130e452d13be457b:0x3aa36ea10f52954c,"St. John's Cavalier - Embassy of the Sovereign Military Order of Malta, Triq l-Ordinanza",7.754149998673318e-05,0.83,True,0.33,0.48,False,0.8059997837645129
74,node,2471607174,0x130e452d182ad373:0x66cb745eaf6344c2,"Mina's Cafè, Ordinance Street",0.00022281157959233762,0.95,False,0.5,0.5,True,0.8099993632228814
75,node,7815171691,0x130e452d189d9ce1:0xfe68eabf8d49f791,"II Ristorantino Italiano, Triq l-Ordinanza 40",4.353596214663331e-05,0.96,False,1.0,0.61,False,0.8184998822069752
76,node,5101432121,0x130e452d1d18b677:0x7b3fbf595039feaf,"Trabuxu, Strait Street 2, VLT 1430",0.0003051469318234878,0.67,True,0.13,0.44,False,0.7359991248706794
77,node,5424017061,0x130e452d3f9eacad:0x9d619cd191d8148f,"Rampila, Valletta",0.00010673260982492932,0.56,True,1.0,0.37,False,0.786499699259314
78,node,5920133785,0x130e452da04b8917:0x7a3018255bb98464,"Sotto Pizzeria, Triq Nofs-in-Nhar",3.637430411572155e-05,0.49,False,0.63,0.33,False,0.6264999029392235
79,node,5282305421,0x130e452dc77dcfd9:0xce62a2cdb4c3f8d3,"The Fortress Builders - Fortifications Interpretation Centre, St. Mark Street",7.979329545666623e-05,0.77,True,0.83,0.48,True,0.8879997772458013
80,node,7843431656,0x130e452ea7d62045:0x48c05f59a5b64f37,"Land Registry Agency, Triq il-Punent 116, VLT 2000, Valletta",6.234845627594448e-05,0.86,False,0.29,0.65,False,0.7194998277467796
81,way,24050443,0x130e4532e720622b:0x2cd91a35694872ce,"Grand Hotel Excelsior, Great Siege Road, FRN1810, Floriana",0.0004723591084415138,0.88,True,0.48,0.79,False,0.8514986408089804
82,way,386464944,0x130e45352394c87d:0x972326611b17d05,"Greek Embassy, Triq ir-Rampa ta' Ta' Xbiex 6, Ta' Xbiex",3.075065130668867e-05,0.8,False,0.33,0.66,False,0.7059999192191082
83,node,5794087674,0x130e453546fa1491:0xc62959d09e9c0340,"Dutch Embassy, Ix-Xatt Ta' Ta' Xbiex, XBX 1026, Ta' Xbiex",0.00021958016759077094,0.32,False,0.33,0.7,False,0.56399937257748
84,node,7875641868,0x130e45355a2464cf:0x2b52c82fb69aa96f,"Casumo, Triq L-Uqija, Is-Swieqi",6.012819638059092e-05,1.0,False,0.4,0.63,False,0.7714998341741989
85,node,6549227186,0x130e453583894f8f:0xac8875fea0e090c0,"FirstUnited Insurance Brokers Ltd, Triq Principessa Elizabetta 25, XBX 1103, Ta' Xbiex",7.274647757760756e-05,0.66,False,1.0,0.76,False,0.7359997976455993
86,node,7442985896,0x130e4535a573e8e1:0xe19605090239a708,"WH Partners, Triq Abate Rigord Quantum House, XBX1120, Ta' Xbiex",0.00010197342791233359,1.0,False,1.0,0.76,False,0.837999713036646
87,relation,12635629,0x130e4535ae398747:0x5ba4dbbddecd75bc,"Embassy of Egypt, Vjal Sir Temi Żammit 10, Ta' Xbiex",9.472035778886891e-05,1.0,False,0.33,0.73,False,0.7694997340335227
88,node,2471611014,0x130e4537befa53a7:0x9b987be2f7e89ff8,"Subway, The Strand 143, 1026, Sliema",4.631554815020359e-05,1.0,False,1.0,0.74,False,0.8369998741603656
89,node,6765230885,0x130e4537bf348175:0x2d6311d6911c63bb,"posh turkish, Triq Valletta MST9017",0.06179050076022993,1.0,False,1.0,0.26,False,0.8128211312254701
90,way,523268078,0x130e4537c13d3225:0x5f2d9e77f71b403c,Triq Sir Frederick Ponsonby 5,4.889473219820911e-05,0.12,False,0.0,0.23,False,0.44749986669389846
91,way,523268091,0x130e4537c16a994d:0xbcf914fead075a94,Triq Sir Frederick Ponsonby 6,8.581322495387622e-05,0.12,False,0.0,0.23,False,0.44749975981873724
92,node,5094599147,0x130e4537c2fc688f:0x93cbef97ecaab8f9,"Euro Guest House, Triq Sir Frederick Ponsonby 6",5.699201698521679e-05,0.97,False,1.0,0.66,False,0.823999843253109
93,node,6633227675,0x130e4537dda5f62f:0xf64604d9d2e7d0c5,"Ali Baba, Triq Ponsomby 9",3.0846231539080385e-05,1.0,False,1.0,0.46,False,0.8229999189424133
94,node,1657800338,0x130e4537f994206d:0xe69d27055dad992,"Polyclinic Sliema, Pjazza Meme Scicluna, Gżira",0.0018222566476774453,0.33,False,1.0,0.38,False,0.6179947329973031
95,node,4156981404,0x130e453856b77019:0x126fee70618e2584,"Souvenirs that don't suck, Triq Manwel Dimech 108, 1055, Tas-Sliema",0.00020328467723851302,0.88,True,0.69,0.88,False,0.876999419751214
96,node,385268644,0x130e45385711a5a3:0x91b3ffd06b69626e,"MaltaPost, Triq Manwel Dimech 118, 1055, Tas-Sliema",3.601180361624118e-05,1.0,False,1.0,0.79,False,0.8394999039886244
97,way,164627045,0x130e4538985fd4df:0x921b535d3fbfa056,"Venture Trading, Blanche Street 1, SLM2051",1.7308680611795375e-05,1.0,False,0.57,0.48,False,0.7809999581322022
98,node,4338036135,0x130e4538a1f8618d:0x5bd95743128e9d4e,"Kwik Mart Food Store, Triq Blanche Huber 150, SLM2051, Tas-Sliema",3.681317698922227e-05,1.0,False,1.0,0.66,False,0.8329999016687326
99,node,181448618,0x130e453918e77c0b:0xffd60e35f37f6cc7,"Triq Manwel Dimech, Tas-Sliema",0.00017902027818215069,0.19,False,0.0,0.29,False,0.4714994899941022
100,way,412970559,0x130e45395153d081:0xec6787b8328068d4,Triq Rodolfu 191,5.291974462976098e-05,0.0,False,0.0,0.25,False,0.41249985504191
101,way,412970558,0x130e453955f15617:0x8d746f41d44f8c12,Triq Rodolfu 194,3.674798245634404e-05,0.0,False,0.0,0.25,False,0.41249990185746394
102,node,4245071988,0x130e45398db9b42b:0x88b753e562beeeed,"Pace's Guest House, Triq Sant' Agata 10",7.207676463254136e-05,0.94,False,0.36,0.58,True,0.7969997995843481
103,way,344782270,0x130e4539a1595a67:0x4d45d767f96a2a0d,"AM Language Studio, Manwel Dimech Street 299, SLM 1054, Tas-Sliema",2.866368845083914e-05,0.76,True,1.0,0.82,False,0.8689999252606465
104,node,6222667137,0x130e453a4bcd538d:0x7defd6b68d07c2,"Caffé Berry, Triq San Duminku",4.486256791595291e-05,1.0,False,0.54,0.65,False,0.7864998783665909
105,node,4239783483,0x130e453a51440ac9:0xd173d3c4ed7b7d0a,"Linen and Co, Republic Street",0.01381252565645047,0.8,False,1.0,0.31,False,0.7554600224271424
106,node,4221689999,0x130e453ae07e782d:0x47a7674276c8f2cf,"inlingua Malta School of Languages, Sqaq Ġużè Fava 9, SLM1632",0.0018565715957098827,0.58,True,1.0,0.3,False,0.7889946336591306
107,way,429472188,0x130e453b2f554637:0xe7aa860f7c3c6c91,"REGENT HOUSE, Triq Bisazza, SLM 1640, Tas-Sliema",0.000415148825378932,0.2,False,0.12,0.57,False,0.5004988064267445
108,node,6080270349,0x130e453b325fde95:0xab93888cadbd0b4b,"Tanti Opticians, Tigné street 8",0.00020922688641485256,1.0,False,0.13,0.44,False,0.7349994025491421
109,node,5750020521,0x130e453b40ab3b0b:0x6c58b898162dc5b9,"iCentre, Tagliaferro Centre",0.00013592181576169618,0.38,True,1.0,0.59,True,0.7934996147596268
110,node,5794087669,0x130e453b5907e7b7:0xf307b7e26faa7839,"Embassy of the Federal Republic of Germany, Ta' Xbiex Seafront, XBX 1026, Ta' Xbiex",0.00019055615970329864,0.6,False,0.33,0.62,False,0.6439994565989362
111,node,6670470513,0x130e453b5d428465:0xe9902f5f8a68ba07,"Delizie Siciliane, High street",0.0001227049306291531,1.0,False,0.13,0.24,False,0.7249996530211219
112,node,6398221349,0x130e453b60b15d1b:0x8efc3733b64c10d6,"Casa Natura, Triq il-Kbira",0.00010516144731072235,1.0,False,0.24,0.5,True,0.7989997038076647
113,node,3336268497,0x130e453b63ea7da3:0x946f1c8be869de1a,"Hole in The Wall Bar, High Street 35, SLM1549, Sliema",7.997430837392473e-05,0.89,True,0.81,0.74,False,0.884999776721788
114,node,6080277548,0x130e453b676fa459:0xef2ea6f78a18c28f,"ForteDent, 114",0.000936135764726024,0.56,True,1.0,0.19,True,0.8274972982242431
115,way,33425525,0x130e453b8830c555:0xfb64fdbe5044fe21,"The Palace, High Street, SLM 1542, Sliema",0.00032932060499006165,0.69,True,0.38,0.71,False,0.780499054890433
116,node,3552227877,0x130e453b897a2b0d:0x4175c3c8191fd965,Triq Il-Kbira,0.003294262626142895,0.12,False,0.0,0.41,False,0.4564904716945121
117,node,3305873370,0x130e453bf5219e49:0x48767cd0a91f02db,"Salisbury Arms, Triq Il-Kbira 81, SLM 1540, Sliema",0.00023337360604791703,1.0,False,0.81,0.89,False,0.8254993326469233
118,node,2313037599,0x130e453c01dd140b:0xbe52619a1532e5a,"Miracle Foods, Triq Sir Adrian Dingli",3.0774827375125443e-05,0.79,True,0.72,0.77,True,0.8974999191491209
119,way,33425527,0x130e453c0a4c4729:0x7de4643603e50073,"The Victoria, Gorg Borg Olivier Street, SLM 1807, Sliema",0.00032821939351518917,0.73,True,0.4,0.97,False,0.8074990580783247
120,way,33426681,0x130e453c721aa8fd:0x9c4dc1457f86cabf,"Saint James Hospital, George Borg Olivier Street, SLM 1807, Sliema",0.00015614439244310418,1.0,False,1.0,0.97,False,0.84849955621739
121,node,5074394429,0x130e453caf18daf9:0xc872c4f01b05943e,"Roma, Għar il-Lembi Street",0.000138196960890593,0.57,True,1.0,0.61,False,0.8014996081733203
122,way,339450810,0x130e453cb7f876fb:0x8aa5e4c6bcc9e2b0,"Preluna, Tower Road 124, SLM 1000, Sliema",0.00036324428471636727,0.54,True,0.84,0.81,False,0.7864989566849412
123,node,382265003,0x130e453ceb510a23:0x9e25c64fb5e17865,"Sciantusi, Triq Milner, SLM 10, Sliema",4.9362333819714634e-05,1.0,False,0.63,0.73,False,0.7994998653402408
124,node,4160005914,0x130e453d20cdb4b5:0x92cdd2cc05a0746b,"Le Malte, Triq it-Torri",0.00010417298114531413,1.0,False,1.0,0.39,False,0.8194997066691703
125,node,3208356565,0x130e453da83caa13:0x1dbe149444d500bc,"Il-Gabbana, Triq Torri, SLM 1604, Sliema",1.9731446978858245e-05,1.0,False,0.63,0.66,False,0.7959999511185479
126,node,2563788299,0x130e453e28b60ec3:0x8c21be1fe716fa0d,"Carlton Hotel, Triq it-Torri 261, Sliema",6.669460247825577e-05,0.79,True,1.0,0.63,False,0.8684998151651424
127,node,2448005039,0x130e453e7f4e7179:0xee512ab8460d1579,"St. Patric, Triq San Gwann Bosco, Sliema",0.00028694936835312295,0.49,False,0.3,0.55,False,0.6044991775507155
128,node,6250017224,0x130e453e97eb8ef1:0x562cc6a82b649b4a,"Alice pizza, Triq San Ġorġ 137, St. Julian's",0.00017819205930258149,1.0,False,1.0,0.57,False,0.8284994923917088
129,node,7242702504,0x130e453ea9e76921:0xc8ef369d68a69fdb,"Maypole, Triq Sir Adrian Dingli 4",1.8283325737237748e-05,0.67,True,0.31,0.75,False,0.7694999553107069
130,node,3208356567,0x130e453f1507689d:0xc89e924417a707b,"Vecchia Napoli, Triq it-Torri 255, Sliema",5.6438993611794775e-05,1.0,False,1.0,0.51,False,0.8254998448540536
131,way,197890548,0x130e453f15119e7b:0x285a5b4b87690247,"Plaza Regency Hotel, Tower Road 251",1.553791935807175e-05,0.73,False,0.84,0.29,False,0.7174999632583701
132,node,4239783482,0x130e453f16a4fe6d:0xe10f7832f15a4762,"Cara's Cafe', Triq it-Torri",0.00013626874182999404,0.95,False,1.0,0.42,False,0.8059996137553123
133,node,2471257254,0x130e45405cf2dafb:0xe9ee2048408a40e6,"Haze Cafe, Triq Gorg Borg Olivier STJ 1089, San Giljan",7.622893151942039e-05,0.62,True,0.72,0.61,False,0.7884997875642605
134,node,5317112714,0x130e4540722e50a9:0x764f4ee66936f63,"Blue Bay Apartments, Triq Sir Frederick Ponsonby, GZR1071, Il-Gżira",0.00016368680459918157,0.36,False,0.25,0.62,False,0.5639995343828986
135,node,2313037592,0x130e45409b2d9497:0xcf37397c29ff4055,"Piccolo Padre, Main Street 195",4.333774336348766e-05,0.7,True,1.0,0.72,False,0.8459998827807979
136,node,3767426115,0x130e4540b7047ac1:0xf4c8f155368c0be4,"Balluta Pharmacy, Triq Il-Kbira",4.4304063019527796e-05,1.0,False,1.0,0.26,False,0.812999879983404
137,node,5298291217,0x130e4540b97c3493:0x622e2d2c4751fa7d,"Cafe Goloso, Triq Il-Kbira",0.005587584014580229,0.57,False,0.25,0.41,False,0.6164838327698228
138,node,6148083317,0x130e4540b99aace9:0x81cf8ddc6f23f3e8,"Crudo, Triq Il-Kbira",0.0005061187607707392,1.0,False,0.25,0.23,False,0.7364985430783306
139,node,7106423686,0x130e4540e4497d2d:0xb6e339d2e9418417,"Bocconcino cafe, Gorg Borg Olivier",0.00010689550973059649,0.65,False,0.25,0.17,False,0.6284996987877359
140,node,5910334388,0x130e4540e6f047e7:0x27a4bd1e0ebb30e0,"EF Balluta Bay Residence, Main St 48, St. Julian's",0.00016040339772245617,1.0,False,0.25,0.49,False,0.7494995438880169
141,way,220407232,0x130e4540e9b1c3c7:0x4db679c31f606cbc,"Naar Restobar, George Borg Olivier Street",0.00019807766386563378,1.0,False,1.0,0.28,False,0.8139994348249711
142,node,2573554819,0x130e454225d4b261:0x551fa553b77d19a4,"Tourist Apartment in St. Julian's, Triq Mikiel Ang Borg, St. Julians",0.0014242067967840423,0.36,False,0.13,0.87,False,0.5644958853098382
143,node,4887778521,0x130e45424227ea27:0x1582de250cc515f1,"Magister Academy, Triq Il-Mensija 1960",3.79823643299648e-05,1.0,False,1.0,0.55,False,0.827499898284058
144,way,193879465,0x130e4543d60cde51:0x9437d7482562f921,"Embassy of The Peoples Republic of China, Triq Lapsi, San Ġiljan",0.00011544123612186838,0.96,False,0.33,0.69,False,0.7554996740487551
